"","new_age","Alnus incana-type","Cyrilla racemiflora","Fraxinus undiff.","Nyssa","Asteroideae undiff.","Iva frutescens-type","Byrsonima","Carya","Taxodium","Xyris","Amaranthaceae undiff.","Myrica","Cupressaceae undiff.","Cyperaceae","Ambrosia-type","Pinus subg. Pinus","Quercus","Poaceae","Pinus undiff.","Acer saccharum-type","Ostrya/Carpinus","Ulmus","Vitis","Rhexia-type","Podocarpus","Polygonum polygamum-type","Betula","Celtis","Cephalanthus","Polygonum delopyrum-type","Ericaceae","Artemisia","Liquidambar","Pinus subg. Strobus","mimosoid clade","Polygonum fimbriatum-type","Rhus","Urticaceae undiff.","Populus","Chamaecyparis-type","Apiaceae","Salix","Tilia","Chamaecrista-type","Paronychia chartacea","Urtica-type","Trema","Acer rubrum","Gordonia","Chamaecrista fasciculata-type","Ranunculaceae undiff.","Ilex","Morus","Tillandsia","Ceratiola ericoides-type","Combretaceae/Melastomataceae undiff.","Acalypha-type","cf. Araliaceae","Urticalean Rosids undiff.","Fabaceae undiff.","Lechea","Orchidaceae","Taxus","Bursera","Platanus","Ledum-type","Cichorioideae","Bromeliaceae","Anacardiaceae undiff.","Impatiens","Phoradendron","Campanulaceae","Beta vulgaris-type","Froelichia-type","Abies","Dalea undiff.","Scrophulariaceae-type","cf. Physalis","Thalictrum","Dodonaea","Solanaceae undiff.","Dalea purpurea","cf. Hypericum","Lupinus-type","Paronychia americana","Eryngium-type","Sisyrinchium","Fagus","Myrtaceae undiff.","cf. Verbenaceae","Ludwigia-type","Gentianaceae undiff.","Pinaceae (vesiculate) undiff.","Rumex","Corylus","Ceanothus","Viburnum","Symplocos","Plantago","Caryophyllaceae","Ximenia","Osmanthus","Hedyosmum","Fraxinus pennsylvanica-type","Parthenocissus","Acer negundo-type","Brassicaceae undiff.","Dalea","Gomphrena-type","Lamiaceae","Xanthium","Fraxinus nigra-type","Polygalaceae","Dianthus-type","Arceuthobium/Loranthaceae","Sapindus","Piperaceae-type","Picea","Dalea candida-type","Sambucus","Sanguisorba","Cyclachaena xanthiifolia-type","Persicaria amphibia","Larix/Pseudotsuga","Rubiaceae undiff.","Onagraceae","Apocynum","Hedysarum","Saxifraga-type","Tsuga","Polygonum tenue-type","Berberidaceae","Zanthoxylum-type","Malvaceae","Avena-type","Acer undiff.","cf. Oxalis","Rosaceae undiff.","Clethra","Magnolia","cf. Weinmannia","Gentiana andrewsii-type","Rhamnaceae undiff.","Juglans nigra-type","Shepherdia canadensis","Trifolium repens-type","Brassica","Galium","Euphorbia","Solanum rostratum","Rutaceae undiff.","Cedrus","Engelhardia-type","Moraceae undiff.","Cistaceae"
"136",34154.5,0,0,0,0,0.0623973727422003,0.0229885057471264,0,0.0197044334975369,0,0,0.0361247947454844,0.00328407224958949,0.00328407224958949,0.0394088669950739,0.111658456486043,0.00328407224958949,0.241379310344828,0.226600985221675,0.141215106732348,0,0.00656814449917898,0.00328407224958949,0,0,0,0.00656814449917898,0,0.00656814449917898,0,0,0.0229885057471264,0,0.00328407224958949,0,0,0.00328407224958949,0,0,0,0,0.00328407224958949,0,0,0,0.00656814449917898,0,0,0,0,0,0,0.00328407224958949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328407224958949,0,0,0,0,0,0,0,0,0,0.00328407224958949,0,0,0,0,0,0,0.00656814449917898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",34587,0,0,0.00646551724137931,0,0.0366379310344828,0.0150862068965517,0,0.0107758620689655,0.0021551724137931,0.0021551724137931,0.0344827586206897,0.00862068965517241,0.0021551724137931,0.0560344827586207,0.0775862068965517,0.0150862068965517,0.202586206896552,0.252155172413793,0.243534482758621,0.0021551724137931,0,0.00431034482758621,0,0.0021551724137931,0,0.0021551724137931,0.00431034482758621,0,0,0,0.00646551724137931,0,0.0021551724137931,0,0,0.0021551724137931,0,0,0,0,0.0021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",34956,0,0,0.00664451827242525,0,0.0863787375415282,0.0299003322259136,0,0.00996677740863787,0.00332225913621262,0,0.0631229235880399,0.0132890365448505,0.0132890365448505,0.0299003322259136,0.307308970099668,0.00332225913621262,0.212624584717608,0.122923588039867,0.0348837209302326,0,0.00332225913621262,0.00332225913621262,0,0.00332225913621262,0,0.00332225913621262,0.00332225913621262,0,0,0,0.00332225913621262,0,0.00664451827242525,0,0,0.00664451827242525,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0.00332225913621262,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0.00664451827242525,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",35294,0,0,0.00574712643678161,0,0.0383141762452107,0.00957854406130268,0,0.0191570881226054,0,0.00191570881226054,0.0172413793103448,0.00766283524904215,0,0.0229885057471264,0.231800766283525,0.0134099616858238,0.272030651340996,0.14367816091954,0.197318007662835,0,0.00957854406130268,0,0,0,0,0.00383141762452107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191570881226054,0,0,0,0,0,0.00191570881226054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191570881226054,0,0,0,0,0,0,0,0,0,0,0
"140",35667.5,0,0,0,0,0.0534223706176962,0.0333889816360601,0,0.013355592654424,0,0.00333889816360601,0.0534223706176962,0.010016694490818,0,0.01669449081803,0.343906510851419,0,0.313856427378965,0.0901502504173623,0.0217028380634391,0,0.00333889816360601,0.0200333889816361,0,0,0,0,0,0.00333889816360601,0,0,0,0,0,0,0,0,0,0,0,0,0.00333889816360601,0,0,0,0.00333889816360601,0,0,0,0,0,0,0.00333889816360601,0,0,0,0,0,0,0,0,0,0,0,0,0.00333889816360601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333889816360601,0.00333889816360601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",36228,0,0,0.0025,0,0.04,0.005,0,0.00625,0.0025,0.0025,0.045,0.01,0.0075,0.02,0.0825,0.0275,0.2425,0.05,0.41,0,0.0125,0.0075,0,0,0,0.00125,0,0.0025,0,0,0.005,0,0.0025,0.0025,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",36602,0,0,0,0,0.013840830449827,0.00230680507497117,0,0.0149942329873126,0.00461361014994233,0.00230680507497117,0.0230680507497117,0.013840830449827,0.00461361014994233,0.00461361014994233,0.027681660899654,0.041522491349481,0.0876585928489043,0.0761245674740484,0.653979238754325,0,0.00461361014994233,0,0.00230680507497117,0,0,0.00115340253748558,0,0,0,0,0.00461361014994233,0,0,0.00230680507497117,0,0,0,0,0,0,0.00230680507497117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230680507497117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461361014994233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230680507497117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230680507497117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",37603,0.0049813200498132,0,0,0,0.0074719800747198,0.0049813200498132,0,0.0236612702366127,0.0024906600249066,0,0.0199252801992528,0.0174346201743462,0.0099626400996264,0.012453300124533,0.0448318804483188,0.024906600249066,0.087173100871731,0.0572851805728518,0.642590286425903,0,0.0074719800747198,0.0074719800747198,0,0,0,0.0024906600249066,0.0024906600249066,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024906600249066,0,0.0049813200498132,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",38355,0,0,0,0,0.00745341614906832,0.00496894409937888,0,0.00496894409937888,0,0,0.0273291925465838,0.00745341614906832,0.0149068322981366,0.00993788819875776,0.0645962732919255,0.0273291925465838,0.0770186335403727,0.0521739130434783,0.664596273291925,0,0.00248447204968944,0.00248447204968944,0,0,0,0,0,0,0,0,0.00993788819875776,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0,0,0,0.00248447204968944,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0,0.00496894409937888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0
"145",38876,0.00504413619167718,0,0,0,0.0176544766708701,0.0151324085750315,0,0.0151324085750315,0.00504413619167718,0,0.0201765447667087,0.0201765447667087,0.00882723833543506,0.0100882723833544,0.0302648171500631,0.0353089533417402,0.0580075662042875,0.100882723833544,0.605296343001261,0,0.00756620428751576,0.00252206809583859,0,0,0,0.00504413619167718,0,0,0,0,0.00252206809583859,0,0.00756620428751576,0,0,0.00252206809583859,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100882723833544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",39357,0,0,0,0,0.0136986301369863,0,0,0.00273972602739726,0.00273972602739726,0,0.0328767123287671,0.010958904109589,0.010958904109589,0.00547945205479452,0.0164383561643836,0.0191780821917808,0.0547945205479452,0.073972602739726,0.717808219178082,0,0.00547945205479452,0.00273972602739726,0,0,0,0,0,0,0,0,0.010958904109589,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0.00547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",39955,0,0,0.00251889168765743,0.00251889168765743,0.0201511335012594,0.00755667506297229,0,0.0163727959697733,0.00503778337531486,0.00251889168765743,0.035264483627204,0.0100755667506297,0.0100755667506297,0.017632241813602,0.035264483627204,0.0201511335012594,0.112090680100756,0.114609571788413,0.551637279596977,0,0.00503778337531486,0,0,0,0,0.00125944584382872,0,0,0,0,0.0125944584382872,0,0.00251889168765743,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",40187,0,0,0.00217864923747277,0,0.0174291938997821,0.00217864923747277,0,0.0130718954248366,0.00217864923747277,0,0.0261437908496732,0.0152505446623094,0.0065359477124183,0.0130718954248366,0.028322440087146,0.0501089324618736,0.154684095860566,0.139433551198257,0.505446623093682,0,0.00217864923747277,0.00435729847494553,0,0,0,0.0065359477124183,0,0,0,0,0.00217864923747277,0,0.00217864923747277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435729847494553,0,0,0,0,0,0,0,0,0,0,0.00217864923747277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",40465,0,0,0,0,0.025062656641604,0.012531328320802,0,0.0100250626566416,0.0025062656641604,0.0025062656641604,0.0325814536340852,0.0075187969924812,0.0025062656641604,0.0075187969924812,0.0451127819548872,0.012531328320802,0.110275689223058,0.0927318295739348,0.614035087719298,0,0.0050125313283208,0.0050125313283208,0,0,0,0,0.0025062656641604,0,0,0,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",41001.5,0,0,0,0,0.0163551401869159,0,0,0.00467289719626168,0.00233644859813084,0.00233644859813084,0.0373831775700935,0.00233644859813084,0.0151869158878505,0.014018691588785,0.0116822429906542,0.0257009345794393,0.0677570093457944,0.14018691588785,0.606308411214953,0,0.0116822429906542,0.00467289719626168,0,0,0,0.00233644859813084,0.00233644859813084,0.00233644859813084,0,0,0.0163551401869159,0,0.00233644859813084,0,0,0.00233644859813084,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",41810,0,0,0,0.00226500566251416,0.00906002265005663,0.00226500566251416,0,0.0113250283125708,0.00679501698754247,0,0.0339750849377123,0.00453001132502831,0.0203850509626274,0.00453001132502831,0.0203850509626274,0.0249150622876557,0.0792751981879955,0.0860702151755379,0.667044167610419,0,0.00453001132502831,0.00226500566251416,0,0,0,0.00226500566251416,0,0,0,0,0.00453001132502831,0,0,0,0,0.00226500566251416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453001132502831,0,0.00226500566251416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226500566251416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226500566251416,0,0,0,0,0,0,0,0
"152",43137.5,0,0.0032258064516129,0,0,0.0483870967741935,0.0483870967741935,0,0.0306451612903226,0,0,0.0709677419354839,0.0032258064516129,0.0032258064516129,0.032258064516129,0.109677419354839,0.00645161290322581,0.264516129032258,0.129032258064516,0.179032258064516,0,0.0129032258064516,0.0032258064516129,0,0,0,0.0032258064516129,0,0,0,0,0.00645161290322581,0,0.0032258064516129,0,0,0.0032258064516129,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0.00645161290322581,0.0032258064516129,0.0032258064516129,0,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0
"153",43825.5,0,0,0.00254129606099111,0,0.0355781448538755,0.0228716645489199,0,0.0190597204574333,0.00254129606099111,0.00508259212198221,0.0355781448538755,0.0127064803049555,0.0101651842439644,0.0355781448538755,0.106734434561626,0.0127064803049555,0.129606099110546,0.139771283354511,0.363405336721728,0,0.0101651842439644,0.00762388818297332,0,0,0,0,0,0,0,0,0.0203303684879288,0.00254129606099111,0.00508259212198221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254129606099111,0,0,0,0.00508259212198221,0,0,0,0,0,0,0,0,0.00254129606099111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254129606099111,0,0,0,0,0,0,0,0.00508259212198221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254129606099111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",45123.5,0,0,0.00245098039215686,0,0.0686274509803922,0.0147058823529412,0,0.102941176470588,0.00490196078431373,0.00490196078431373,0.0196078431372549,0.00980392156862745,0.0294117647058824,0.0416666666666667,0.0563725490196078,0.00735294117647059,0.262254901960784,0.156862745098039,0.105392156862745,0.00245098039215686,0.017156862745098,0,0,0.00245098039215686,0,0.0147058823529412,0.00245098039215686,0.00245098039215686,0,0,0.0294117647058824,0.00245098039215686,0.00490196078431373,0,0,0.00245098039215686,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0.017156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",45833.5,0,0,0,0,0.0434227330779055,0.0153256704980843,0,0.0421455938697318,0.0229885057471264,0,0.0510855683269476,0.0153256704980843,0.0153256704980843,0.0357598978288633,0.0664112388250319,0.0178799489144317,0.233716475095785,0.21455938697318,0.0957854406130268,0,0,0.00510855683269476,0,0,0,0.00255427841634738,0,0,0.00255427841634738,0,0.0459770114942529,0,0.0153256704980843,0.00255427841634738,0,0,0,0,0,0.00255427841634738,0.00510855683269476,0,0,0,0,0,0,0,0,0,0,0.00766283524904215,0,0,0.00510855683269476,0,0,0,0,0,0.00510855683269476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255427841634738,0,0.00255427841634738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766283524904215,0,0,0,0,0,0,0,0,0,0.0127713920817369,0,0.00255427841634738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255427841634738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",46514.5,0,0,0,0,0.0353089533417402,0.0176544766708701,0,0.0264817150063052,0.0100882723833544,0.00504413619167718,0.0327868852459016,0.0151324085750315,0.0151324085750315,0.0226986128625473,0.141235813366961,0.00252206809583859,0.266078184110971,0.219419924337957,0.112232030264817,0,0.0126103404791929,0.00252206809583859,0,0,0,0.00756620428751576,0.00252206809583859,0,0,0,0.0226986128625473,0,0.00630517023959647,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126103404791929,0.00756620428751576,0,0,0,0,0,0,0,0,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",47216,0.00671140939597315,0,0,0,0.0369127516778524,0.0201342281879195,0,0.0453020134228188,0.00335570469798658,0,0.0302013422818792,0.0100671140939597,0.0100671140939597,0.0369127516778524,0.164429530201342,0.00335570469798658,0.305369127516779,0.140939597315436,0.139261744966443,0,0.00671140939597315,0.0100671140939597,0,0,0,0.00671140939597315,0,0,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",47599,0.00193423597678917,0,0.00773694390715667,0,0.0290135396518375,0.00773694390715667,0,0.0270793036750484,0.00193423597678917,0.00193423597678917,0.0328820116054159,0.00773694390715667,0.0154738878143133,0.02321083172147,0.119922630560928,0.02321083172147,0.27852998065764,0.150870406189555,0.228239845261122,0.00193423597678917,0.00386847195357834,0.00580270793036751,0.00193423597678917,0,0,0.011605415860735,0,0.00193423597678917,0,0,0.00193423597678917,0,0.00967117988394584,0,0,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",47849.5,0.00323101777059774,0,0.00646203554119548,0,0.00969305331179321,0.00646203554119548,0,0.0339256865912763,0.00323101777059774,0,0.0226171243941842,0.00969305331179321,0.00969305331179321,0.0161550888529887,0.0775444264943457,0.0161550888529887,0.174474959612278,0.124394184168013,0.434571890145396,0,0.00969305331179321,0.00646203554119548,0,0,0,0.00323101777059774,0,0.00323101777059774,0.00323101777059774,0,0.00646203554119548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0
"160",48303.5,0,0.00210304942166141,0,0,0.0189274447949527,0.010515247108307,0,0.028391167192429,0.00210304942166141,0,0.0231335436382755,0.035751840168244,0.0126182965299685,0.0147213459516299,0.0630914826498423,0.0210304942166141,0.175604626708728,0.0967402733964248,0.44794952681388,0,0.0147213459516299,0.00630914826498423,0,0,0,0.00525762355415352,0,0,0,0,0.00841219768664564,0.00420609884332282,0.00210304942166141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210304942166141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420609884332282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",48716,0.00490196078431373,0,0,0,0.00735294117647059,0.00245098039215686,0,0.0343137254901961,0,0.00245098039215686,0.017156862745098,0.0294117647058824,0.00490196078431373,0.00980392156862745,0.0220588235294118,0.0441176470588235,0.0637254901960784,0.0416666666666667,0.638480392156863,0,0.00490196078431373,0.00735294117647059,0.00245098039215686,0,0,0.00367647058823529,0,0,0,0,0.0196078431372549,0,0.0196078431372549,0.00245098039215686,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
